2024-02-12 09:54:48,821: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-12 09:54:49,351: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-12 09:54:49,352: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-12 09:54:49,352: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-12 09:54:49,352: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-12 09:54:49,353: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,362: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-12 09:54:49,363: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-12 09:54:49,363: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,363: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,364: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,365: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,365: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,366: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-12 09:54:49,366: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,366: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,367: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-12 09:54:49,367: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-12 09:54:49,367: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,368: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,368: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,368: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,368: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-12 09:54:49,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,369: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-12 09:54:49,369: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,370: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,370: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-12 09:54:49,370: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-12 09:54:49,371: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,371: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,372: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,372: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,372: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,373: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,373: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,373: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-12 09:54:49,374: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-12 09:54:49,374: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,375: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,375: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,376: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,377: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,377: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-12 09:54:49,377: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-12 09:54:49,378: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,378: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,378: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,379: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,379: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,379: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,379: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,380: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-12 09:54:49,380: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-12 09:54:49,380: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,381: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,381: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,382: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,382: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,382: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,382: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,383: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-12 09:54:49,383: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-12 09:54:49,384: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,384: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,384: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,385: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,386: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,386: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-12 09:54:49,386: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-12 09:54:49,387: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-12 09:54:49,387: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,387: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,388: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,388: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,389: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-12 09:54:49,389: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,390: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,390: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,390: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,390: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-12 09:54:49,390: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-12 09:54:49,391: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,391: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,392: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-02-12 09:54:49,392: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,393: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-12 09:54:49,393: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,393: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,394: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-02-12 09:54:49,394: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-12 09:54:49,395: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,396: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,396: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,396: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,397: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,397: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,397: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-02-12 09:54:49,397: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-02-12 09:54:49,398: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,398: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,399: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,399: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,399: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,399: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,399: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,399: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,399: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,400: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,400: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,400: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-02-12 09:54:49,400: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-02-12 09:54:49,401: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,402: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,402: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,402: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,403: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,403: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-02-12 09:54:49,403: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-02-12 09:54:49,404: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,404: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,404: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,405: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-12 09:54:49[0m
2024-02-12 09:54:49,405: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,405: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,405: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,405: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,405: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,405: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,406: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-12 09:54:49,406: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-02-12 09:54:49,406: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-02-12 09:54:49,407: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-12 09:54:49,407: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,407: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,407: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,408: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,408: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,409: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,409: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,409: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,409: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,409: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-02-12 09:54:49,410: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,410: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,411: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-02-12 09:54:49,411: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-12 09:54:49,411: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,411: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,412: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-02-12 09:54:49,412: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,412: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,413: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-12 09:54:49,413: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,413: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,413: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,413: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,413: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,413: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,414: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-02-12 09:54:49,414: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-12 09:54:49,414: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,414: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,414: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,415: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,415: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,415: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,415: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-02-12 09:54:49,415: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-02-12 09:54:49,416: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,416: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,416: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,416: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-12 09:54:49,416: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,416: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-12 09:54:49,417: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-02-12 09:54:49,417: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-12 09:54:49,417: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-02-12 09:54:49,664: root: INFO: Backtesting finished
2024-02-12 09:54:51,877: backtest_stats: INFO: Backtest took 0:00:03.056670 for a speed of 0.000
